Year,Month,Region,Province/HUC/ICC,Cases
2021,5,NCR,PASAY CITY,7
2021,5,NCR,QUEZON CITY,68
2021,5,NCR,TAGUIG CITY,53
2021,6,1,DAGUPAN CITY,7
2021,6,1,ILOCOS NORTE,26
2021,6,1,ILOCOS SUR,278
2021,6,1,LA UNION,192
2021,6,1,PANGASINAN,535
2021,6,2,CAGAYAN,3
2021,6,2,CITY OF SANTIAGO,1
2021,6,2,ISABELA,11
2021,6,2,NUEVA VIZCAYA,9
2021,6,2,QUIRINO,6
2021,6,3,ANGELES CITY,7
2021,6,3,AURORA,3
2021,6,3,BATAAN,42
2021,6,3,BULACAN,171
2021,6,3,NUEVA ECIJA,102
2021,6,3,PAMPANGA,80
2021,6,3,TARLAC,155
2021,6,3,ZAMBALES,218
2021,6,5,ALBAY,4
2021,6,5,CAMARINES NORTE,7
2021,6,5,CAMARINES SUR,21
2021,6,5,CATANDUANES,10
2021,6,5,MASBATE,3
2021,6,5,NAGA CITY,8
2021,6,6,ANTIQUE,20
2021,6,6,BACOLOD CITY,21
2021,6,6,CAPIZ,24
2021,6,6,GUIMARAS,1
2021,6,6,ILOILO,44
2021,6,6,ILOILO CITY,54
2021,6,6,NEGROS OCCIDENTAL,37
2021,6,7,BOHOL,7
2021,6,7,CEBU,55
2021,6,7,CEBU CITY,32
2021,6,7,LAPU-LAPU CITY (OPON),6
2021,6,7,MANDAUE CITY,4
2021,6,7,NEGROS ORIENTAL,38
2021,6,7,SIQUIJOR,5
2021,6,8,BILIRAN,1
2021,6,8,EASTERN SAMAR,3
2021,6,8,LEYTE,10
2021,6,8,NORTHERN SAMAR,2
2021,6,8,ORMOC CITY,5
2021,6,8,SAMAR (WESTERN SAMAR),3
2021,6,8,SOUTHERN LEYTE,4
2021,6,8,TACLOBAN CITY,9
2021,6,9,CITY OF ISABELA (NOT A PROVINCE),15
2021,6,9,ZAMBOANGA CITY,30
2021,6,9,ZAMBOANGA DEL NORTE,16
2021,6,9,ZAMBOANGA DEL SUR,29
2021,6,9,ZAMBOANGA SIBUGAY,4
2021,6,10,BUKIDNON,119
2021,6,10,CAGAYAN DE ORO CITY,71
2021,6,10,ILIGAN CITY,47
2021,6,10,LANAO DEL NORTE,15
2021,6,10,MISAMIS OCCIDENTAL,52
2021,6,10,MISAMIS ORIENTAL,46
2021,6,11,DAVAO CITY,402
2021,6,11,DAVAO DE ORO,34
2021,6,11,DAVAO DEL NORTE,101
2021,6,11,DAVAO DEL SUR,113
2021,6,11,DAVAO OCCIDENTAL,5
2021,6,11,DAVAO ORIENTAL,32
2021,6,12,COTABATO (NORTH COTABATO),32
2021,6,12,GENERAL SANTOS CITY (DADIANGAS),108
2021,6,12,SARANGANI,63
2021,6,12,SOUTH COTABATO,154
2021,6,12,SULTAN KUDARAT,44
2021,6,4A,BATANGAS,61
2021,6,4A,CAVITE,93
2021,6,4A,LAGUNA,111
2021,6,4A,LUCENA CITY,1
2021,6,4A,QUEZON,28
2021,6,4A,RIZAL,81
2021,6,4B,OCCIDENTAL MINDORO,7
2021,6,4B,ORIENTAL MINDORO,25
2021,6,4B,PALAWAN,28
2021,6,4B,PUERTO PRINCESA CITY,4
2021,6,4B,ROMBLON,16
2021,6,BARMM,BASILAN,2
2021,6,BARMM,COTABATO CITY,16
2021,6,BARMM,LANAO DEL SUR,30
2021,6,BARMM,MAGUINDANAO,13
2021,6,BARMM,SULU,3
2021,6,BARMM,TAWI-TAWI,7
2021,6,CAR,ABRA,30
2021,6,CAR,APAYAO,2
2021,6,CAR,BAGUIO CITY,235
2021,6,CAR,BENGUET,366
2021,6,CAR,IFUGAO,4
2021,6,CAR,KALINGA,14
2021,6,CAR,MOUNTAIN PROVINCE,68
2021,6,CARAGA,AGUSAN DEL NORTE,10
2021,6,CARAGA,AGUSAN DEL SUR,15
2021,6,CARAGA,BUTUAN CITY,9
2021,6,CARAGA,SURIGAO DEL NORTE,12
2021,6,CARAGA,SURIGAO DEL SUR,12
2021,6,NCR,CALOOCAN CITY,78
2021,6,NCR,CITY OF LAS PIÑAS,8
2021,6,NCR,CITY OF MAKATI,17
2021,6,NCR,CITY OF MALABON,31
2021,6,NCR,CITY OF MANDALUYONG,3
2021,6,NCR,CITY OF MANILA,32
2021,6,NCR,CITY OF MARIKINA,5
2021,6,NCR,CITY OF MUNTINLUPA,3
2021,6,NCR,CITY OF NAVOTAS,20
2021,6,NCR,CITY OF PARAÑAQUE,17
2021,6,NCR,CITY OF PASIG,17
2021,6,NCR,CITY OF SAN JUAN,3
2021,6,NCR,CITY OF VALENZUELA,66
2021,6,NCR,PASAY CITY,2
2021,6,NCR,QUEZON CITY,62
2021,6,NCR,TAGUIG CITY,81
2021,7,1,DAGUPAN CITY,11
2021,7,1,ILOCOS NORTE,43
2021,7,1,ILOCOS SUR,323
2021,7,1,LA UNION,300
2021,7,1,PANGASINAN,853
2021,7,2,CAGAYAN,3
2021,7,2,CITY OF SANTIAGO,7
2021,7,2,ISABELA,33
2021,7,2,NUEVA VIZCAYA,46
2021,7,2,QUIRINO,6
2021,7,3,ANGELES CITY,24
2021,7,3,AURORA,3
2021,7,3,BATAAN,64
2021,7,3,BULACAN,386
2021,7,3,NUEVA ECIJA,377
2021,7,3,OLONGAPO CITY,16
2021,7,3,PAMPANGA,249
2021,7,3,TARLAC,630
2021,7,3,ZAMBALES,466
2021,7,5,ALBAY,6
2021,7,5,CAMARINES NORTE,4
2021,7,5,CAMARINES SUR,24
2021,7,5,CATANDUANES,8
2021,7,5,MASBATE,5
2021,7,5,NAGA CITY,10
2021,7,6,ANTIQUE,59
2021,7,6,BACOLOD CITY,59
2021,7,6,CAPIZ,14
2021,7,6,GUIMARAS,2
2021,7,6,ILOILO,78
2021,7,6,ILOILO CITY,86
2021,7,6,NEGROS OCCIDENTAL,75
2021,7,7,BOHOL,16
2021,7,7,CEBU,166
2021,7,7,CEBU CITY,84
2021,7,7,LAPU-LAPU CITY (OPON),7
2021,7,7,MANDAUE CITY,17
2021,7,7,NEGROS ORIENTAL,79
2021,7,7,SIQUIJOR,8
2021,7,8,BILIRAN,1
2021,7,8,EASTERN SAMAR,3
2021,7,8,LEYTE,32
2021,7,8,NORTHERN SAMAR,25
2021,7,8,ORMOC CITY,8
2021,7,8,SAMAR (WESTERN SAMAR),30
2021,7,8,SOUTHERN LEYTE,2
2021,7,8,TACLOBAN CITY,10
2021,7,9,CITY OF ISABELA (NOT A PROVINCE),20
2021,7,9,ZAMBOANGA CITY,34
2021,7,9,ZAMBOANGA DEL NORTE,45
2021,7,9,ZAMBOANGA DEL SUR,38
2021,7,9,ZAMBOANGA SIBUGAY,12
2021,7,10,BUKIDNON,140
2021,7,10,CAGAYAN DE ORO CITY,105
2021,7,10,ILIGAN CITY,68
2021,7,10,LANAO DEL NORTE,25
2021,7,10,MISAMIS OCCIDENTAL,69
2021,7,10,MISAMIS ORIENTAL,125
2021,7,11,DAVAO CITY,382
2021,7,11,DAVAO DE ORO,24
2021,7,11,DAVAO DEL NORTE,84
2021,7,11,DAVAO DEL SUR,117
2021,7,11,DAVAO OCCIDENTAL,1
2021,7,11,DAVAO ORIENTAL,31
2021,7,12,COTABATO (NORTH COTABATO),31
2021,7,12,GENERAL SANTOS CITY (DADIANGAS),38
2021,7,12,SARANGANI,52
2021,7,12,SOUTH COTABATO,74
2021,7,12,SULTAN KUDARAT,21
2021,7,4A,BATANGAS,182
2021,7,4A,CAVITE,129
2021,7,4A,LAGUNA,149
2021,7,4A,QUEZON,32
2021,7,4A,RIZAL,270
2021,7,4B,MARINDUQUE,2
2021,7,4B,OCCIDENTAL MINDORO,53
2021,7,4B,ORIENTAL MINDORO,56
2021,7,4B,PALAWAN,30
2021,7,4B,PUERTO PRINCESA CITY,2
2021,7,4B,ROMBLON,27
2021,7,BARMM,BASILAN,2
2021,7,BARMM,COTABATO CITY,16
2021,7,BARMM,LANAO DEL SUR,40
2021,7,BARMM,MAGUINDANAO,6
2021,7,BARMM,SULU,4
2021,7,BARMM,TAWI-TAWI,23
2021,7,CAR,ABRA,89
2021,7,CAR,APAYAO,7
2021,7,CAR,BAGUIO CITY,375
2021,7,CAR,BENGUET,644
2021,7,CAR,IFUGAO,37
2021,7,CAR,KALINGA,63
2021,7,CAR,MOUNTAIN PROVINCE,130
2021,7,CARAGA,AGUSAN DEL NORTE,13
2021,7,CARAGA,AGUSAN DEL SUR,26
2021,7,CARAGA,DINAGAT ISLANDS,1
2021,7,CARAGA,SURIGAO DEL NORTE,11
2021,7,CARAGA,SURIGAO DEL SUR,15
2021,7,NCR,CALOOCAN CITY,174
2021,7,NCR,CITY OF LAS PIÑAS,17
2021,7,NCR,CITY OF MAKATI,26
2021,7,NCR,CITY OF MALABON,41
2021,7,NCR,CITY OF MANDALUYONG,9
2021,7,NCR,CITY OF MANILA,63
2021,7,NCR,CITY OF MARIKINA,21
2021,7,NCR,CITY OF MUNTINLUPA,10
2021,7,NCR,CITY OF NAVOTAS,25
2021,7,NCR,CITY OF PARAÑAQUE,37
2021,7,NCR,CITY OF PASIG,22
2021,7,NCR,CITY OF SAN JUAN,8
2021,7,NCR,CITY OF VALENZUELA,137
2021,7,NCR,PASAY CITY,5
2021,7,NCR,QUEZON CITY,127
2021,7,NCR,TAGUIG CITY,151
2021,8,1,DAGUPAN CITY,35
2021,8,1,ILOCOS NORTE,26
2021,8,1,ILOCOS SUR,173
2021,8,1,LA UNION,420
2021,8,1,PANGASINAN,941
2021,8,2,BATANES,1
2021,8,2,CAGAYAN,5
2021,8,2,CITY OF SANTIAGO,10
2021,8,2,ISABELA,31
2021,8,2,NUEVA VIZCAYA,87
2021,8,2,QUIRINO,40
2021,8,3,ANGELES CITY,33
2021,8,3,AURORA,19
2021,8,3,BATAAN,104
2021,8,3,BULACAN,464
2021,8,3,NUEVA ECIJA,567
2021,8,3,OLONGAPO CITY,11
2021,8,3,PAMPANGA,380
2021,8,3,TARLAC,445
2021,8,3,ZAMBALES,275
2021,8,5,ALBAY,2
2021,8,5,CAMARINES NORTE,6
2021,8,5,CAMARINES SUR,17
2021,8,5,CATANDUANES,8
2021,8,5,MASBATE,5
2021,8,5,NAGA CITY,10
2021,8,6,ANTIQUE,21
2021,8,6,BACOLOD CITY,65
2021,8,6,CAPIZ,36
2021,8,6,GUIMARAS,5
2021,8,6,ILOILO,48
2021,8,6,ILOILO CITY,43
2021,8,6,NEGROS OCCIDENTAL,87
2021,8,7,BOHOL,28
2021,8,7,CEBU,65
2021,8,7,CEBU CITY,38
2021,8,7,LAPU-LAPU CITY (OPON),2
2021,8,7,MANDAUE CITY,7
2021,8,7,NEGROS ORIENTAL,89
2021,8,7,SIQUIJOR,14
2021,8,8,BILIRAN,4
2021,8,8,EASTERN SAMAR,2
2021,8,8,LEYTE,15
2021,8,8,NORTHERN SAMAR,14
2021,8,8,ORMOC CITY,4
2021,8,8,SAMAR (WESTERN SAMAR),14
2021,8,8,SOUTHERN LEYTE,18
2021,8,8,TACLOBAN CITY,5
2021,8,9,CITY OF ISABELA (NOT A PROVINCE),8
2021,8,9,ZAMBOANGA CITY,38
2021,8,9,ZAMBOANGA DEL NORTE,13
2021,8,9,ZAMBOANGA DEL SUR,12
2021,8,9,ZAMBOANGA SIBUGAY,7
2021,8,10,BUKIDNON,71
2021,8,10,CAGAYAN DE ORO CITY,81
2021,8,10,ILIGAN CITY,60
2021,8,10,LANAO DEL NORTE,9
2021,8,10,MISAMIS OCCIDENTAL,45
2021,8,10,MISAMIS ORIENTAL,60
2021,8,11,DAVAO CITY,226
2021,8,11,DAVAO DE ORO,23
2021,8,11,DAVAO DEL NORTE,40
2021,8,11,DAVAO DEL SUR,91
2021,8,11,DAVAO OCCIDENTAL,3
2021,8,11,DAVAO ORIENTAL,9
2021,8,12,COTABATO (NORTH COTABATO),29
2021,8,12,GENERAL SANTOS CITY (DADIANGAS),49
2021,8,12,SARANGANI,25
2021,8,12,SOUTH COTABATO,96
2021,8,12,SULTAN KUDARAT,10
2021,8,4A,BATANGAS,303
2021,8,4A,CAVITE,81
2021,8,4A,LAGUNA,196
2021,8,4A,QUEZON,65
2021,8,4A,RIZAL,369
2021,8,4B,MARINDUQUE,1
2021,8,4B,OCCIDENTAL MINDORO,37
2021,8,4B,ORIENTAL MINDORO,69
2021,8,4B,PALAWAN,76
2021,8,4B,PUERTO PRINCESA CITY,13
2021,8,4B,ROMBLON,31
2021,8,BARMM,BASILAN,1
2021,8,BARMM,COTABATO CITY,12
2021,8,BARMM,LANAO DEL SUR,15
2021,8,BARMM,MAGUINDANAO,19
2021,8,BARMM,SULU,12
2021,8,BARMM,TAWI-TAWI,16
2021,8,CAR,ABRA,49
2021,8,CAR,APAYAO,4
2021,8,CAR,BAGUIO CITY,206
2021,8,CAR,BENGUET,362
2021,8,CAR,IFUGAO,38
2021,8,CAR,KALINGA,161
2021,8,CAR,MOUNTAIN PROVINCE,118
2021,8,CARAGA,AGUSAN DEL NORTE,27
2021,8,CARAGA,AGUSAN DEL SUR,9
2021,8,CARAGA,BUTUAN CITY,4
2021,8,CARAGA,SURIGAO DEL NORTE,10
2021,8,CARAGA,SURIGAO DEL SUR,14
2021,8,NCR,CALOOCAN CITY,109
2021,8,NCR,CITY OF LAS PIÑAS,20
2021,8,NCR,CITY OF MAKATI,25
2021,8,NCR,CITY OF MALABON,48
2021,8,NCR,CITY OF MANDALUYONG,24
2021,8,NCR,CITY OF MANILA,62
2021,8,NCR,CITY OF MARIKINA,24
2021,8,NCR,CITY OF MUNTINLUPA,13
2021,8,NCR,CITY OF NAVOTAS,14
2021,8,NCR,CITY OF PARAÑAQUE,25
2021,8,NCR,CITY OF PASIG,37
2021,8,NCR,CITY OF SAN JUAN,3
2021,8,NCR,CITY OF VALENZUELA,99
2021,8,NCR,PASAY CITY,2
2021,8,NCR,QUEZON CITY,193
2021,8,NCR,TAGUIG CITY,87
2021,9,1,DAGUPAN CITY,18
2021,9,1,ILOCOS NORTE,57
2021,9,1,ILOCOS SUR,35
2021,9,1,LA UNION,134
2021,9,1,PANGASINAN,332
2021,9,2,BATANES,3
2021,9,2,CAGAYAN,8
2021,9,2,CITY OF SANTIAGO,14
2021,9,2,ISABELA,31
2021,9,2,NUEVA VIZCAYA,81
2021,9,2,QUIRINO,29
2021,9,3,ANGELES CITY,36
2021,9,3,AURORA,9
2021,9,3,BATAAN,145
2021,9,3,BULACAN,255
2021,9,3,NUEVA ECIJA,248
2021,9,3,OLONGAPO CITY,14
2021,9,3,PAMPANGA,386
2021,9,3,TARLAC,245
2021,9,3,ZAMBALES,88
2021,9,5,ALBAY,5
2021,9,5,CAMARINES NORTE,6
2021,9,5,CAMARINES SUR,16
2021,9,5,CATANDUANES,5
2021,9,5,MASBATE,2
2021,9,5,NAGA CITY,8
2021,9,5,SORSOGON,2
2021,9,6,AKLAN,10
2021,9,6,ANTIQUE,18
2021,9,6,BACOLOD CITY,38
2021,9,6,CAPIZ,13
2021,9,6,GUIMARAS,4
2021,9,6,ILOILO,43
2021,9,6,ILOILO CITY,20
2021,9,6,NEGROS OCCIDENTAL,73
2021,9,7,BOHOL,13
2021,9,7,CEBU,50
2021,9,7,CEBU CITY,19
2021,9,7,LAPU-LAPU CITY (OPON),7
2021,9,7,MANDAUE CITY,19
2021,9,7,NEGROS ORIENTAL,59
2021,9,7,SIQUIJOR,3
2021,9,8,BILIRAN,6
2021,9,8,EASTERN SAMAR,7
2021,9,8,LEYTE,16
2021,9,8,NORTHERN SAMAR,15
2021,9,8,ORMOC CITY,5
2021,9,8,SAMAR (WESTERN SAMAR),6
2021,9,8,SOUTHERN LEYTE,9
2021,9,8,TACLOBAN CITY,6
2021,9,9,CITY OF ISABELA (NOT A PROVINCE),23
2021,9,9,ZAMBOANGA CITY,44
2021,9,9,ZAMBOANGA DEL NORTE,10
2021,9,9,ZAMBOANGA DEL SUR,20
2021,9,9,ZAMBOANGA SIBUGAY,6
2021,9,10,BUKIDNON,47
2021,9,10,CAGAYAN DE ORO CITY,72
2021,9,10,ILIGAN CITY,54
2021,9,10,LANAO DEL NORTE,7
2021,9,10,MISAMIS OCCIDENTAL,16
2021,9,10,MISAMIS ORIENTAL,62
2021,9,11,DAVAO CITY,116
2021,9,11,DAVAO DE ORO,17
2021,9,11,DAVAO DEL NORTE,35
2021,9,11,DAVAO DEL SUR,77
2021,9,11,DAVAO ORIENTAL,11
2021,9,12,COTABATO (NORTH COTABATO),9
2021,9,12,GENERAL SANTOS CITY (DADIANGAS),26
2021,9,12,SARANGANI,20
2021,9,12,SOUTH COTABATO,35
2021,9,4A,BATANGAS,191
2021,9,4A,CAVITE,93
2021,9,4A,LAGUNA,161
2021,9,4A,QUEZON,50
2021,9,4A,RIZAL,198
2021,9,4B,MARINDUQUE,2
2021,9,4B,OCCIDENTAL MINDORO,15
2021,9,4B,ORIENTAL MINDORO,55
2021,9,4B,PALAWAN,53
2021,9,4B,PUERTO PRINCESA CITY,20
2021,9,4B,ROMBLON,9
2021,9,BARMM,BASILAN,3
2021,9,BARMM,COTABATO CITY,3
2021,9,BARMM,LANAO DEL SUR,14
2021,9,BARMM,MAGUINDANAO,10
2021,9,BARMM,SULU,28
2021,9,BARMM,TAWI-TAWI,1
2021,9,CAR,ABRA,13
2021,9,CAR,APAYAO,4
2021,9,CAR,BAGUIO CITY,108
2021,9,CAR,BENGUET,199
2021,9,CAR,IFUGAO,31
2021,9,CAR,KALINGA,116
2021,9,CAR,MOUNTAIN PROVINCE,50
2021,9,CARAGA,AGUSAN DEL NORTE,39
2021,9,CARAGA,AGUSAN DEL SUR,3
2021,9,CARAGA,BUTUAN CITY,3
2021,9,CARAGA,DINAGAT ISLANDS,1
2021,9,CARAGA,SURIGAO DEL NORTE,8
2021,9,CARAGA,SURIGAO DEL SUR,6
2021,9,NCR,CALOOCAN CITY,92
2021,9,NCR,CITY OF LAS PIÑAS,37
2021,9,NCR,CITY OF MAKATI,29
2021,9,NCR,CITY OF MALABON,31
2021,9,NCR,CITY OF MANDALUYONG,32
2021,9,NCR,CITY OF MANILA,86
2021,9,NCR,CITY OF MARIKINA,33
2021,9,NCR,CITY OF MUNTINLUPA,38
2021,9,NCR,CITY OF NAVOTAS,8
2021,9,NCR,CITY OF PARAÑAQUE,32
2021,9,NCR,CITY OF PASIG,46
2021,9,NCR,CITY OF SAN JUAN,12
2021,9,NCR,CITY OF VALENZUELA,88
2021,9,NCR,PASAY CITY,7
2021,9,NCR,PATEROS,1
2021,9,NCR,QUEZON CITY,203
2021,9,NCR,TAGUIG CITY,54
2021,10,1,DAGUPAN CITY,11
2021,10,1,ILOCOS NORTE,92
2021,10,1,ILOCOS SUR,28
2021,10,1,LA UNION,40
2021,10,1,PANGASINAN,188
2021,10,2,CAGAYAN,23
2021,10,2,CITY OF SANTIAGO,20
2021,10,2,ISABELA,59
2021,10,2,NUEVA VIZCAYA,31
2021,10,2,QUIRINO,27
2021,10,3,ANGELES CITY,24
2021,10,3,AURORA,6
2021,10,3,BATAAN,158
2021,10,3,BULACAN,325
2021,10,3,NUEVA ECIJA,276
2021,10,3,OLONGAPO CITY,14
2021,10,3,PAMPANGA,436
2021,10,3,TARLAC,146
2021,10,3,ZAMBALES,44
2021,10,5,ALBAY,9
2021,10,5,CAMARINES NORTE,10
2021,10,5,CAMARINES SUR,24
2021,10,5,CATANDUANES,9
2021,10,5,MASBATE,11
2021,10,5,NAGA CITY,13
2021,10,6,AKLAN,11
2021,10,6,ANTIQUE,32
2021,10,6,BACOLOD CITY,39
2021,10,6,CAPIZ,12
2021,10,6,GUIMARAS,2
2021,10,6,ILOILO,46
2021,10,6,ILOILO CITY,21
2021,10,6,NEGROS OCCIDENTAL,44
2021,10,7,BOHOL,31
2021,10,7,CEBU,130
2021,10,7,CEBU CITY,42
2021,10,7,LAPU-LAPU CITY (OPON),28
2021,10,7,MANDAUE CITY,25
2021,10,7,NEGROS ORIENTAL,52
2021,10,8,BILIRAN,5
2021,10,8,EASTERN SAMAR,56
2021,10,8,LEYTE,18
2021,10,8,NORTHERN SAMAR,20
2021,10,8,ORMOC CITY,11
2021,10,8,SAMAR (WESTERN SAMAR),9
2021,10,8,SOUTHERN LEYTE,1
2021,10,8,TACLOBAN CITY,8
2021,10,9,CITY OF ISABELA (NOT A PROVINCE),34
2021,10,9,ZAMBOANGA CITY,44
2021,10,9,ZAMBOANGA DEL NORTE,4
2021,10,9,ZAMBOANGA DEL SUR,13
2021,10,9,ZAMBOANGA SIBUGAY,4
2021,10,10,BUKIDNON,139
2021,10,10,CAGAYAN DE ORO CITY,146
2021,10,10,ILIGAN CITY,65
2021,10,10,LANAO DEL NORTE,17
2021,10,10,MISAMIS OCCIDENTAL,38
2021,10,10,MISAMIS ORIENTAL,118
2021,10,11,DAVAO CITY,210
2021,10,11,DAVAO DE ORO,29
2021,10,11,DAVAO DEL NORTE,58
2021,10,11,DAVAO DEL SUR,20
2021,10,11,DAVAO OCCIDENTAL,2
2021,10,11,DAVAO ORIENTAL,23
2021,10,12,COTABATO (NORTH COTABATO),7
2021,10,12,GENERAL SANTOS CITY (DADIANGAS),34
2021,10,12,SARANGANI,8
2021,10,12,SOUTH COTABATO,32
2021,10,12,SULTAN KUDARAT,1
2021,10,4A,BATANGAS,359
2021,10,4A,CAVITE,215
2021,10,4A,LAGUNA,295
2021,10,4A,QUEZON,75
2021,10,4A,RIZAL,256
2021,10,4B,MARINDUQUE,3
2021,10,4B,OCCIDENTAL MINDORO,24
2021,10,4B,ORIENTAL MINDORO,35
2021,10,4B,PALAWAN,30
2021,10,4B,PUERTO PRINCESA CITY,15
2021,10,4B,ROMBLON,2
2021,10,BARMM,BASILAN,5
2021,10,BARMM,COTABATO CITY,9
2021,10,BARMM,LANAO DEL SUR,24
2021,10,BARMM,MAGUINDANAO,5
2021,10,BARMM,SULU,15
2021,10,CAR,ABRA,4
2021,10,CAR,APAYAO,12
2021,10,CAR,BAGUIO CITY,101
2021,10,CAR,BENGUET,158
2021,10,CAR,IFUGAO,37
2021,10,CAR,KALINGA,141
2021,10,CAR,MOUNTAIN PROVINCE,9
2021,10,CARAGA,AGUSAN DEL NORTE,10
2021,10,CARAGA,AGUSAN DEL SUR,10
2021,10,CARAGA,BUTUAN CITY,2
2021,10,CARAGA,SURIGAO DEL NORTE,12
2021,10,CARAGA,SURIGAO DEL SUR,18
2021,10,NCR,CALOOCAN CITY,115
2021,10,NCR,CITY OF LAS PIÑAS,71
2021,10,NCR,CITY OF MAKATI,69
2021,10,NCR,CITY OF MALABON,61
2021,10,NCR,CITY OF MANDALUYONG,51
2021,10,NCR,CITY OF MANILA,242
2021,10,NCR,CITY OF MARIKINA,48
2021,10,NCR,CITY OF MUNTINLUPA,28
2021,10,NCR,CITY OF NAVOTAS,16
2021,10,NCR,CITY OF PARAÑAQUE,72
2021,10,NCR,CITY OF PASIG,78
2021,10,NCR,CITY OF SAN JUAN,25
2021,10,NCR,CITY OF VALENZUELA,119
2021,10,NCR,PASAY CITY,28
2021,10,NCR,PATEROS,31
2021,10,NCR,QUEZON CITY,210
2021,10,NCR,TAGUIG CITY,143
2021,11,1,DAGUPAN CITY,6
2021,11,1,ILOCOS NORTE,85
2021,11,1,ILOCOS SUR,36
2021,11,1,LA UNION,28
2021,11,1,PANGASINAN,91
2021,11,2,CAGAYAN,99
2021,11,2,CITY OF SANTIAGO,26
2021,11,2,ISABELA,234
2021,11,2,NUEVA VIZCAYA,82
2021,11,2,QUIRINO,66
2021,11,3,ANGELES CITY,57
2021,11,3,AURORA,8
2021,11,3,BATAAN,223
2021,11,3,BULACAN,430
2021,11,3,NUEVA ECIJA,497
2021,11,3,OLONGAPO CITY,13
2021,11,3,PAMPANGA,767
2021,11,3,TARLAC,141
2021,11,3,ZAMBALES,32
2021,11,5,ALBAY,16
2021,11,5,CAMARINES NORTE,16
2021,11,5,CAMARINES SUR,61
2021,11,5,CATANDUANES,7
2021,11,5,MASBATE,7
2021,11,5,NAGA CITY,38
2021,11,5,SORSOGON,5
2021,11,6,AKLAN,3
2021,11,6,ANTIQUE,22
2021,11,6,BACOLOD CITY,27
2021,11,6,CAPIZ,32
2021,11,6,GUIMARAS,2
2021,11,6,ILOILO,34
2021,11,6,ILOILO CITY,10
2021,11,6,NEGROS OCCIDENTAL,86
2021,11,7,BOHOL,46
2021,11,7,CEBU,157
2021,11,7,CEBU CITY,83
2021,11,7,LAPU-LAPU CITY (OPON),23
2021,11,7,MANDAUE CITY,31
2021,11,7,NEGROS ORIENTAL,34
2021,11,8,BILIRAN,3
2021,11,8,EASTERN SAMAR,19
2021,11,8,LEYTE,18
2021,11,8,NORTHERN SAMAR,19
2021,11,8,ORMOC CITY,14
2021,11,8,SAMAR (WESTERN SAMAR),17
2021,11,8,SOUTHERN LEYTE,3
2021,11,8,TACLOBAN CITY,3
2021,11,9,CITY OF ISABELA (NOT A PROVINCE),7
2021,11,9,ZAMBOANGA CITY,74
2021,11,9,ZAMBOANGA DEL NORTE,5
2021,11,9,ZAMBOANGA DEL SUR,18
2021,11,9,ZAMBOANGA SIBUGAY,6
2021,11,10,BUKIDNON,208
2021,11,10,CAGAYAN DE ORO CITY,233
2021,11,10,CAMIGUIN,1
2021,11,10,ILIGAN CITY,126
2021,11,10,LANAO DEL NORTE,35
2021,11,10,MISAMIS OCCIDENTAL,47
2021,11,10,MISAMIS ORIENTAL,161
2021,11,11,DAVAO CITY,242
2021,11,11,DAVAO DE ORO,20
2021,11,11,DAVAO DEL NORTE,95
2021,11,11,DAVAO DEL SUR,59
2021,11,11,DAVAO OCCIDENTAL,5
2021,11,11,DAVAO ORIENTAL,33
2021,11,12,COTABATO (NORTH COTABATO),19
2021,11,12,GENERAL SANTOS CITY (DADIANGAS),40
2021,11,12,SARANGANI,23
2021,11,12,SOUTH COTABATO,37
2021,11,12,SULTAN KUDARAT,3
2021,11,4A,BATANGAS,297
2021,11,4A,CAVITE,330
2021,11,4A,LAGUNA,294
2021,11,4A,LUCENA CITY,5
2021,11,4A,QUEZON,87
2021,11,4A,RIZAL,234
2021,11,4B,MARINDUQUE,2
2021,11,4B,OCCIDENTAL MINDORO,31
2021,11,4B,ORIENTAL MINDORO,22
2021,11,4B,PALAWAN,24
2021,11,4B,PUERTO PRINCESA CITY,9
2021,11,4B,ROMBLON,9
2021,11,BARMM,BASILAN,2
2021,11,BARMM,COTABATO CITY,13
2021,11,BARMM,LANAO DEL SUR,21
2021,11,BARMM,MAGUINDANAO,7
2021,11,BARMM,SULU,6
2021,11,CAR,ABRA,1
2021,11,CAR,APAYAO,28
2021,11,CAR,BAGUIO CITY,120
2021,11,CAR,BENGUET,147
2021,11,CAR,IFUGAO,59
2021,11,CAR,KALINGA,105
2021,11,CAR,MOUNTAIN PROVINCE,18
2021,11,CARAGA,AGUSAN DEL NORTE,21
2021,11,CARAGA,AGUSAN DEL SUR,16
2021,11,CARAGA,BUTUAN CITY,4
2021,11,CARAGA,SURIGAO DEL NORTE,21
2021,11,CARAGA,SURIGAO DEL SUR,25
2021,11,NCR,CALOOCAN CITY,161
2021,11,NCR,CITY OF LAS PIÑAS,90
2021,11,NCR,CITY OF MAKATI,86
2021,11,NCR,CITY OF MALABON,67
2021,11,NCR,CITY OF MANDALUYONG,59
2021,11,NCR,CITY OF MANILA,243
2021,11,NCR,CITY OF MARIKINA,57
2021,11,NCR,CITY OF MUNTINLUPA,16
2021,11,NCR,CITY OF NAVOTAS,22
2021,11,NCR,CITY OF PARAÑAQUE,100
2021,11,NCR,CITY OF PASIG,135
2021,11,NCR,CITY OF SAN JUAN,29
2021,11,NCR,CITY OF VALENZUELA,146
2021,11,NCR,PASAY CITY,19
2021,11,NCR,PATEROS,19
2021,11,NCR,QUEZON CITY,208
